"filename", "language", "XML", "C#", "Docker", "JSON", "Markdown", "PowerShell", "Razor", "CSS", "SCSS", "JavaScript", "YAML", "HTML", "comment", "blank", "total"
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_border-radius.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 2, 10, 64
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_box-shadow.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 2, 2, 21
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_breakpoints.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 44, 11, 124
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_buttons.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 11, 14, 111
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_caret.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 8, 63
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_clearfix.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 1, 8
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_deprecate.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 5, 1, 11
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_float.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 1, 2, 15
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_forms.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 0, 0, 17, 21, 178
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_gradients.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 7, 5, 46
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_grid-framework.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 8, 12, 72
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_grid.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 15, 10, 70
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_hover.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 10, 5, 38
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_image.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 16, 8, 37
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_list-group.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 1, 4, 22
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_lists.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 2, 8
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_nav-divider.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 3, 2, 12
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_pagination.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 1, 3, 23
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_reset-text.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 1, 1, 18
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_resize.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 2, 7
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_screen-reader.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 9, 4, 35
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_size.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 2, 8
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_table-row.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 5, 6, 40
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_text-emphasis.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 2, 3, 18
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_text-hide.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 2, 2, 12
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_text-truncate.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 2, 2, 9
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_transition.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 2, 17
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\mixins\_visibility.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 2, 3, 9
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\utilities\_align.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 1, 2, 9
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\utilities\_background.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 1, 5, 20
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\utilities\_borders.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 7, 17, 76
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\utilities\_clearfix.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\utilities\_display.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 7, 7, 27
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\utilities\_embed.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 1, 6, 40
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\utilities\_flex.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 4, 9, 52
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\utilities\_float.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 3, 12
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\utilities\_overflow.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 2, 6
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\utilities\_position.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 3, 6, 33
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\utilities\_screenreaders.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 3, 3, 12
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\utilities\_shadows.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 2, 7
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\utilities\_sizing.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 3, 7, 21
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\utilities\_spacing.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 4, 6, 74
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\utilities\_stretched-link.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 5, 2, 20
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\utilities\_text.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 11, 23, 73
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\utilities\_visibility.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 4, 4, 14
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\bootstrap\scss\vendor\_rfs.scss", "SCSS", 0, 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 43, 36, 205
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\jquery\README.md", "Markdown", 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 24, 63
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\jquery\dist\jquery.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 6906, 0, 0, 1890, 2077, 10873
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\jquery\dist\jquery.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 3
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\jquery\dist\jquery.slim.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 5522, 0, 0, 1561, 1695, 8778
"c:\Users\User\Desktop\UdemyMicroservices\IdentityServer\FreeCourse.IdentityServer\wwwroot\lib\jquery\dist\jquery.slim.min.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 3
"c:\Users\User\Desktop\UdemyMicroservices\README.md", "Markdown", 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"c:\Users\User\Desktop\UdemyMicroservices\Services\Basket\FreeCourse.Services.Basket\Controllers\BasketsController.cs", "C#", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 38
"c:\Users\User\Desktop\UdemyMicroservices\Services\Basket\FreeCourse.Services.Basket\DTOs\BasketDto.cs", "C#", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\User\Desktop\UdemyMicroservices\Services\Basket\FreeCourse.Services.Basket\DTOs\BasketItemDto.cs", "C#", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\User\Desktop\UdemyMicroservices\Services\Basket\FreeCourse.Services.Basket\Dockerfile", "Docker", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\User\Desktop\UdemyMicroservices\Services\Basket\FreeCourse.Services.Basket\FreeCourse.Services.Basket.csproj", "XML", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21
"c:\Users\User\Desktop\UdemyMicroservices\Services\Basket\FreeCourse.Services.Basket\Program.cs", "C#", 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20, 68
"c:\Users\User\Desktop\UdemyMicroservices\Services\Basket\FreeCourse.Services.Basket\Properties\launchSettings.json", "JSON", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42
"c:\Users\User\Desktop\UdemyMicroservices\Services\Basket\FreeCourse.Services.Basket\Services\BasketService.cs", "C#", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 38
"c:\Users\User\Desktop\UdemyMicroservices\Services\Basket\FreeCourse.Services.Basket\Services\IBasketService.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\Users\User\Desktop\UdemyMicroservices\Services\Basket\FreeCourse.Services.Basket\Services\RedisService.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"c:\Users\User\Desktop\UdemyMicroservices\Services\Basket\FreeCourse.Services.Basket\Settings\RedisSettings.cs", "C#", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\User\Desktop\UdemyMicroservices\Services\Basket\FreeCourse.Services.Basket\appsettings.Development.json", "JSON", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\User\Desktop\UdemyMicroservices\Services\Basket\FreeCourse.Services.Basket\appsettings.json", "JSON", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\User\Desktop\UdemyMicroservices\Services\Catalog\FreeCourse.Services.Catalog\Controllers\CategoriesController.cs", "C#", 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 39
"c:\Users\User\Desktop\UdemyMicroservices\Services\Catalog\FreeCourse.Services.Catalog\Controllers\CoursesController.cs", "C#", 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 61
"c:\Users\User\Desktop\UdemyMicroservices\Services\Catalog\FreeCourse.Services.Catalog\DTOs\CategoryDto.cs", "C#", 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"c:\Users\User\Desktop\UdemyMicroservices\Services\Catalog\FreeCourse.Services.Catalog\DTOs\CourseCreateDto.cs", "C#", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 13
"c:\Users\User\Desktop\UdemyMicroservices\Services\Catalog\FreeCourse.Services.Catalog\DTOs\CourseDto.cs", "C#", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"c:\Users\User\Desktop\UdemyMicroservices\Services\Catalog\FreeCourse.Services.Catalog\DTOs\CourseUpdateDto.cs", "C#", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\User\Desktop\UdemyMicroservices\Services\Catalog\FreeCourse.Services.Catalog\DTOs\FeatureDto.cs", "C#", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\User\Desktop\UdemyMicroservices\Services\Catalog\FreeCourse.Services.Catalog\Dockerfile", "Docker", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\User\Desktop\UdemyMicroservices\Services\Catalog\FreeCourse.Services.Catalog\Entities\Category.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\User\Desktop\UdemyMicroservices\Services\Catalog\FreeCourse.Services.Catalog\Entities\Course.cs", "C#", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29
"c:\Users\User\Desktop\UdemyMicroservices\Services\Catalog\FreeCourse.Services.Catalog\Entities\Feature.cs", "C#", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\User\Desktop\UdemyMicroservices\Services\Catalog\FreeCourse.Services.Catalog\FreeCourse.Services.Catalog.csproj", "XML", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"c:\Users\User\Desktop\UdemyMicroservices\Services\Catalog\FreeCourse.Services.Catalog\Mapping\MapProfile.cs", "C#", 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19
"c:\Users\User\Desktop\UdemyMicroservices\Services\Catalog\FreeCourse.Services.Catalog\Program.cs", "C#", 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 22, 85
"c:\Users\User\Desktop\UdemyMicroservices\Services\Catalog\FreeCourse.Services.Catalog\Properties\launchSettings.json", "JSON", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41
"c:\Users\User\Desktop\UdemyMicroservices\Services\Catalog\FreeCourse.Services.Catalog\Services\CategoryService.cs", "C#", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 56
"c:\Users\User\Desktop\UdemyMicroservices\Services\Catalog\FreeCourse.Services.Catalog\Services\CourseService.cs", "C#", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 117
"c:\Users\User\Desktop\UdemyMicroservices\Services\Catalog\FreeCourse.Services.Catalog\Services\ICategoryService.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"c:\Users\User\Desktop\UdemyMicroservices\Services\Catalog\FreeCourse.Services.Catalog\Services\ICourseService.cs", "C#", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\User\Desktop\UdemyMicroservices\Services\Catalog\FreeCourse.Services.Catalog\Settings\DatabaseSettings.cs", "C#", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\User\Desktop\UdemyMicroservices\Services\Catalog\FreeCourse.Services.Catalog\Settings\IDatabaseSettings.cs", "C#", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\User\Desktop\UdemyMicroservices\Services\Catalog\FreeCourse.Services.Catalog\appsettings.Development.json", "JSON", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\User\Desktop\UdemyMicroservices\Services\Catalog\FreeCourse.Services.Catalog\appsettings.json", "JSON", 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18
"c:\Users\User\Desktop\UdemyMicroservices\Services\Discount\FreeCourse.Services.Discount\Controllers\DiscountsController.cs", "C#", 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 46
"c:\Users\User\Desktop\UdemyMicroservices\Services\Discount\FreeCourse.Services.Discount\Dockerfile", "Docker", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15
"c:\Users\User\Desktop\UdemyMicroservices\Services\Discount\FreeCourse.Services.Discount\Entities\Discount.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\User\Desktop\UdemyMicroservices\Services\Discount\FreeCourse.Services.Discount\FreeCourse.Services.Discount.csproj", "XML", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\User\Desktop\UdemyMicroservices\Services\Discount\FreeCourse.Services.Discount\Program.cs", "C#", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 15, 54
"c:\Users\User\Desktop\UdemyMicroservices\Services\Discount\FreeCourse.Services.Discount\Properties\launchSettings.json", "JSON", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42
"c:\Users\User\Desktop\UdemyMicroservices\Services\Discount\FreeCourse.Services.Discount\Services\DiscountService.cs", "C#", 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 24, 89
"c:\Users\User\Desktop\UdemyMicroservices\Services\Discount\FreeCourse.Services.Discount\Services\IDiscountService.cs", "C#", 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 15
"c:\Users\User\Desktop\UdemyMicroservices\Services\Discount\FreeCourse.Services.Discount\appsettings.Development.json", "JSON", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\User\Desktop\UdemyMicroservices\Services\Discount\FreeCourse.Services.Discount\appsettings.json", "JSON", 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.API\Controllers\OrdersController.cs", "C#", 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 38
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.API\Dockerfile", "Docker", 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.API\FreeCourse.Services.Order.API.csproj", "XML", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 24
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.API\Program.cs", "C#", 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20, 97
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.API\Properties\launchSettings.json", "JSON", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 42
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.API\appsettings.Development.json", "JSON", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.API\appsettings.json", "JSON", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.Application\Commands\CreateOrderCommand.cs", "C#", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.Application\Consumers\CourseNameChangedEventConsumer.cs", "C#", 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.Application\Consumers\CreateOrderMessageCommandConsumer.cs", "C#", 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 34
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.Application\DTOs\AddressDto.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.Application\DTOs\CreatedOrderDto.cs", "C#", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.Application\DTOs\OrderDto.cs", "C#", 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.Application\DTOs\OrderItemDto.cs", "C#", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.Application\FreeCourse.Services.Order.Application.csproj", "XML", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.Application\Handlers\CreateOrderCommandHandler.cs", "C#", 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 36
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.Application\Handlers\GetOrdersByUserIdQueryHandler.cs", "C#", 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 32
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.Application\Mapping\CustomMapping.cs", "C#", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 16
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.Application\Mapping\ObjectMapper.cs", "C#", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.Application\Queries\GetOrdersByUserIdQuery.cs", "C#", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.Domain.Core\Entity.cs", "C#", 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 68
"c:\Users\User\Desktop\UdemyMicroservices\Services\Order\FreeCourse.Services.Order.Domain.Core\FreeCourse.Services.Order.Domain.Core.csproj", "XML", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
